Geneid	F9C3	F9C4	F9D1	F9D3	F9D4
FBgn0040337	904	987	957	1200	874
FBgn0026143	2196	2222	2646	3816	1849
FBgn0053082	152	109	139	132	125
FBgn0014903	0	0	0	0	1
FBgn0266569	534	767	528	605	512
FBgn0266005	630	441	568	595	499
FBgn0040398	6282	7875	5701	5078	5321
FBgn0040397	2399	1782	2618	2560	2106
FBgn0040365	2	4	1	3	0
FBgn0085349	1	0	0	0	0
FBgn0040364	1473	1616	1417	1416	1541
FBgn0040363	139	130	126	80	104
FBgn0040362	15	19	2	0	0
FBgn0040361	0	4	4	4	5
FBgn0040360	16	38	34	24	23
FBgn0040359	98	111	179	84	130
FBgn0040358	25	38	13	16	20
FBgn0029568	2877	1999	839	631	1007
FBgn0040357	2	5	2	3	2
FBgn0040367	426	551	638	717	549
FBgn0040366	521	487	520	625	408
FBgn0261444	4493	2650	4856	4458	4646
FBgn0026876	852	854	926	1147	658
FBgn0028550	1797	1217	1501	1412	1535
FBgn0025642	146	121	109	113	145
FBgn0025641	3316	2492	3413	3475	2734
FBgn0052811	6	7	0	3	4
FBgn0004650	6505	5231	6029	5888	4604
FBgn0024366	238	279	362	247	286
FBgn0024362	2786	2607	2837	2949	2451
FBgn0024360	1089	1143	1124	1322	990
FBgn0024361	1935	2210	2714	2699	2943
FBgn0024365	3124	2680	3433	3513	2838
FBgn0024364	3409	3594	3485	3596	3205
FBgn0000826	827	969	1005	1427	625
FBgn0029573	5	17	26	9	12
FBgn0024987	3177	2376	2951	2917	2844
FBgn0263552	0	0	0	0	0
FBgn0023169	5597	5314	5873	5875	5384
FBgn0024986	1717	1937	1750	1898	1853
FBgn0052813	1251	1012	1282	1086	1157
FBgn0024985	3008	2337	2984	2841	2743
FBgn0259108	3194	1658	2834	2239	2973
FBgn0265139	2	1	1	0	0
FBgn0027795	107	149	77	81	106
FBgn0027794	1713	1873	1712	1684	1423
FBgn0027793	20	27	13	22	21
FBgn0266284	2489	2816	2505	2566	2152
FBgn0027791	792	997	838	1023	681
FBgn0026872	620	725	556	503	480
FBgn0029580	107	147	94	108	105
FBgn0052808	44	50	37	31	43
FBgn0013720	1101	1041	1186	1272	1044
FBgn0025383	12	34	37	16	22
FBgn0025382	345	403	374	418	284
FBgn0260986	649	739	892	1112	566
FBgn0025381	3972	3476	3604	3565	3310
FBgn0003517	97788	116811	88461	86849	81389
FBgn0044508	1	1	1	0	0
FBgn0086042	0	0	0	2	0
FBgn0025394	2624	2162	2700	2580	2435
FBgn0053513	343	164	320	252	314
FBgn0025393	15	35	19	35	36
FBgn0025390	4613	3793	2715	1749	3488
FBgn0065095	0	0	0	0	0
FBgn0000210	999	516	790	650	787
FBgn0029584	62	51	52	51	51
FBgn0000482	993	1030	1081	1107	944
FBgn0023530	572	554	582	589	515
FBgn0001189	1863	1773	2001	1881	1884
FBgn0023531	1573	958	1624	1623	1506
FBgn0029587	1	3	3	1	2
FBgn0024897	25	44	49	33	41
FBgn0029588	451	480	402	430	434
FBgn0023130	641	627	657	717	516
FBgn0025378	16	15	0	0	0
FBgn0025391	243	183	214	167	186
FBgn0261548	1426	1091	1192	1179	1195
FBgn0026086	2859	2004	2691	2561	2632
FBgn0262178	0	0	0	0	0
FBgn0029589	3	6	3	3	3
FBgn0029590	12	6	6	8	15
FBgn0026090	831	936	808	891	838
FBgn0028969	4060	3748	4112	4384	3692
FBgn0023515	4620	4197	6120	7702	3679
FBgn0026873	695	795	738	751	706
FBgn0023516	2070	2385	2574	2443	2272
FBgn0023513	1155	1121	1336	1628	974
FBgn0023517	1394	1534	1461	1802	1204
FBgn0014411	2623	2235	2804	2910	2507
FBgn0026089	736	978	797	819	744
FBgn0023514	1669	1694	1802	1940	1633
FBgn0026088	1407	1641	1504	1542	1492
FBgn0029594	986	1095	1010	1121	929
FBgn0023518	1673	1231	1827	1955	1324
FBgn0023519	928	1116	958	998	805
FBgn0000117	13462	12290	14874	16429	12088
FBgn0052803	735	785	785	967	766
FBgn0267591	1	0	1	0	0
FBgn0264446	7	14	10	9	11
FBgn0052801	28	35	36	37	24
FBgn0023511	1967	1882	2059	2416	1906
FBgn0023509	1752	1685	1911	2118	1656
FBgn0023510	2975	1990	2822	2440	2509
FBgn0023512	1953	2131	2032	2170	1776
FBgn0023508	2184	1877	2234	2442	1810
FBgn0023522	3505	3066	3575	3599	3360
FBgn0023520	370	365	406	510	330
FBgn0023521	650	774	767	879	599
FBgn0264562	194	88	130	122	192
FBgn0023545	1302	1379	1368	1512	1223
FBgn0267034	2	1	1	2	0
FBgn0262297	0	0	0	0	0
FBgn0261954	6076	3508	6244	6686	4821
FBgn0000667	9036	7068	8507	7799	8762
FBgn0263542	15	7	16	9	18
FBgn0003964	2284	1782	2108	2356	1810
FBgn0025632	181	154	212	191	207
FBgn0026878	122	150	208	162	243
FBgn0025631	1515	997	1294	1108	1259
FBgn0025625	500	474	606	500	541
FBgn0266201	1	0	3	4	3
FBgn0025626	2415	2378	2638	3202	2204
FBgn0029596	8	16	2	0	1
FBgn0265531	76	56	102	138	70
FBgn0025628	4054	3963	3518	3862	3339
FBgn0025627	35	24	42	34	37
FBgn0265532	57	36	64	47	35
FBgn0025630	780	1037	952	1200	796
FBgn0025629	850	1030	836	845	863
FBgn0025624	798	834	792	778	771
FBgn0040394	2130	2305	2228	2375	1983
FBgn0040395	2820	2150	2668	2684	2586
FBgn0000382	5806	3883	5651	5464	5267
FBgn0086043	0	0	1	0	0
FBgn0004860	743	636	859	971	727
FBgn0004861	678	569	852	756	799
FBgn0023507	6102	7326	7469	6683	7239
FBgn0004654	4592	5128	5368	5476	5134
FBgn0013432	935	1037	958	985	956
FBgn0004655	3743	2823	3648	4078	2900
FBgn0005670	357	449	356	328	319
FBgn0023540	3505	3466	2568	2417	2352
FBgn0263630	0	0	0	0	0
FBgn0025839	2231	2581	2098	2043	2280
FBgn0023541	1187	1286	734	679	1254
FBgn0267035	86	57	106	79	103
FBgn0265901	718	568	673	571	702
FBgn0011576	1225	1492	1473	1424	1686
FBgn0015036	814	833	815	721	810
FBgn0003116	1069	1139	1270	1275	1153
FBgn0023542	3174	3194	2848	2792	2700
FBgn0040899	673	808	658	646	600
FBgn0040900	128	140	93	92	123
FBgn0024984	923	990	1049	1316	742
FBgn0023549	3049	2772	2731	2550	2559
FBgn0029603	164	184	169	155	142
FBgn0023550	526	586	655	603	691
FBgn0053548	670	745	688	590	695
FBgn0004397	3552	3134	3433	3393	3098
FBgn0029606	2	5	6	1	4
FBgn0003048	2273	1247	2206	2132	1917
FBgn0001330	1422	1421	1518	1601	1256
FBgn0000810	2057	1765	2236	2295	2005
FBgn0023523	12	16	21	25	17
FBgn0000377	1680	1977	1834	2010	1656
FBgn0023525	525	602	550	452	537
FBgn0029608	3163	2800	2763	2434	2841
FBgn0023524	316	278	277	270	277
FBgn0027296	989	976	1093	1223	949
FBgn0023527	2495	2546	2346	2550	2140
FBgn0023528	4925	3770	5199	5633	3980
FBgn0267036	3	1	1	3	0
FBgn0023529	8111	7622	7825	8661	7279
FBgn0085362	1710	2173	711	681	129
FBgn0023526	1814	1066	1897	1953	1419
FBgn0003079	1587	1357	1651	2058	1314
FBgn0054052	0	0	0	0	0
FBgn0040392	61	67	46	59	54
FBgn0044047	1217	1033	881	797	986
FBgn0040389	638	848	692	792	678
FBgn0003159	4013	2768	3458	3014	2941
FBgn0264598	1166	730	1089	818	1047
FBgn0040385	1	1	0	4	1
FBgn0052797	0	0	1	1	0
FBgn0001150	38	56	52	54	39
FBgn0003714	980	1209	983	1181	852
FBgn0040388	1224	908	1345	1717	988
FBgn0004050	1315	1159	1361	1429	1011
FBgn0261451	15088	9559	15126	11321	13361
FBgn0263531	0	0	0	0	0
FBgn0260753	876	670	823	709	897
FBgn0040377	395	456	349	356	383
FBgn0040376	38	53	24	14	15
FBgn0040375	622	488	560	552	493
FBgn0040066	1984	1563	1989	2128	1804
FBgn0001404	4844	3835	4629	4507	4378
FBgn0011606	2009	1996	2406	3413	1659
FBgn0004643	2251	2262	2544	3214	1867
FBgn0011566	862	912	939	1107	772
FBgn0029629	7493	8479	7591	7951	7264
FBgn0040334	422	348	434	497	372
FBgn0040336	1102	1101	1073	1124	957
FBgn0040333	13	13	4	8	6
FBgn0267350	4269	3385	4809	4398	3980
FBgn0003371	7243	3827	6478	6043	6407
FBgn0266707	0	0	0	0	0
FBgn0011276	4	5	8	2	13
FBgn0265663	2	0	3	1	4
FBgn0003068	906	778	770	742	822
FBgn0000092	21	31	18	27	17
FBgn0024992	2269	2433	2322	2355	2044
FBgn0024993	391	392	477	601	348
FBgn0024994	908	805	947	1013	837
FBgn0024996	1236	1377	1315	1517	1268
FBgn0024995	1823	1938	1754	1431	1921
FBgn0024997	684	689	572	477	568
FBgn0024998	741	736	826	895	629
FBgn0024991	1456	1313	1920	2476	1247
FBgn0024973	1686	1896	1720	1894	1521
FBgn0000928	168	163	192	175	178
FBgn0000927	2249	3016	2801	3543	1669
FBgn0024977	51	96	63	92	77
FBgn0000520	739	770	714	919	669
FBgn0250874	2064	2234	2042	2179	1901
FBgn0024975	198	197	194	195	207
FBgn0000376	1891	1358	2182	2535	1613
FBgn0024980	860	856	787	773	833
FBgn0028369	306	226	358	300	246
FBgn0263505	8	7	0	0	0
FBgn0040384	2879	2792	2745	2930	2587
FBgn0003996	658	675	576	546	544
FBgn0040356	5	9	0	0	0
FBgn0040352	0	3	2	4	3
FBgn0040353	3	0	3	2	0
FBgn0040354	1	0	0	0	1
FBgn0029639	67	161	128	116	104
FBgn0040355	2	4	1	0	2
FBgn0025643	454	889	588	725	616
FBgn0025644	0	2	1	2	2
FBgn0052793	1	1	2	5	2
FBgn0029642	1	3	0	0	0
FBgn0025645	3	0	0	0	0
FBgn0029643	1	2	0	0	0
FBgn0029644	3	2	1	1	3
FBgn0029645	0	0	0	0	1
FBgn0029646	3	1	2	6	2
FBgn0029647	0	0	0	0	0
FBgn0029648	678	788	1084	1046	1028
FBgn0003285	807	708	871	861	708
FBgn0029649	1	0	1	0	0
FBgn0004647	2304	1264	2295	1900	1900
FBgn0028746	758	904	812	877	816
FBgn0000644	1201	1122	504	460	214
FBgn0040396	917	1223	1061	1184	927
FBgn0000479	3534	2052	3193	3129	3298
FBgn0040393	3	2	25	49	49
FBgn0010294	0	0	0	0	0
FBgn0010295	0	0	0	0	0
FBgn0002933	0	0	0	0	0
FBgn0010296	0	0	0	0	0
FBgn0003086	0	1	1	0	2
FBgn0003374	1	0	0	1	0
FBgn0266180	31	25	32	40	36
FBgn0262656	6295	2880	5622	4555	5283
FBgn0266350	5	6	6	7	5
FBgn0029657	48	49	40	39	37
FBgn0052493	0	0	0	0	0
FBgn0029660	8	7	1	2	1
FBgn0029661	13	22	0	0	0
FBgn0029662	112	108	75	79	81
FBgn0029663	331	198	259	238	311
FBgn0029664	1451	1567	1662	1813	1488
FBgn0029665	773	907	867	906	754
FBgn0029666	1892	1421	1899	2231	1584
FBgn0029667	18	26	8	3	5
FBgn0052791	241	152	226	247	217
FBgn0029669	2	7	0	1	1
FBgn0085364	2533	3405	2681	2931	3122
FBgn0052792	4	3	1	5	5
FBgn0029672	1988	2264	1858	1981	1667
FBgn0266429	48	38	41	46	57
FBgn0044046	92	129	174	161	196
FBgn0023216	1005	939	1143	1398	988
FBgn0023215	3121	1222	2937	3023	2405
FBgn0266549	963	700	870	877	754
FBgn0015286	2766	2074	2880	2904	2487
FBgn0086899	4718	2445	4344	4081	3612
FBgn0263532	0	0	1	0	1
FBgn0029676	1829	1787	1659	1978	1645
FBgn0264948	0	0	0	0	0
FBgn0021738	51	45	39	17	36
FBgn0260225	0	0	0	0	0
FBgn0053221	3	0	0	2	0
FBgn0260484	1745	1711	1762	1924	1651
FBgn0264949	0	0	0	0	0
FBgn0264954	3	1	1	5	5
FBgn0000542	402	263	373	304	342
FBgn0052785	0	0	0	0	0
FBgn0025118	0	0	0	0	0
FBgn0029679	8	8	0	0	1
FBgn0019661	540	368	317	323	214
FBgn0265575	6796	5959	6276	5624	4793
FBgn0028491	7212	6924	6123	5184	6116
FBgn0028665	11330	10206	10603	10402	10032
FBgn0029681	17	90	187	48	151
FBgn0260658	288	166	265	217	273
FBgn0029685	2359	1860	2650	3158	2090
FBgn0029686	624	516	714	690	534
FBgn0052786	1	2	2	3	2
FBgn0052783	87	85	91	73	76
FBgn0029687	8645	6042	8389	8283	7785
FBgn0029688	5665	5019	5665	5905	5168
FBgn0029689	1099	934	1084	1222	980
FBgn0267037	42	26	40	48	38
FBgn0029690	14	47	56	31	40
FBgn0262990	0	0	0	0	0
FBgn0267038	0	1	0	0	0
FBgn0263772	203	141	212	180	246
FBgn0029693	719	563	699	602	638
FBgn0029694	8	3	3	3	3
FBgn0004832	448	521	437	518	421
FBgn0000221	323	333	330	407	292
FBgn0026084	11458	10364	11916	13048	11204
FBgn0026079	1774	2005	1780	1806	1590
FBgn0026085	294	336	328	450	260
FBgn0026080	867	829	925	934	790
FBgn0026083	9561	6713	9692	10789	7720
FBgn0066114	788	647	783	796	675
FBgn0000635	3934	2589	3575	3022	3664
FBgn0262980	2	0	0	0	0
FBgn0029696	477	325	17	88	12
FBgn0029697	5818	3322	1281	1454	1604
FBgn0041252	1693	1213	301	139	323
FBgn0052774	955	517	293	228	590
FBgn0262608	9796	12386	7362	7899	9531
FBgn0262609	25	42	9	11	22
FBgn0267039	0	1	0	0	0
FBgn0040906	15	20	9	14	5
FBgn0266262	4	7	14	12	11
FBgn0002707	948	885	996	1342	803
FBgn0266570	5252	5078	5482	6009	4548
FBgn0040907	513	587	460	532	432
FBgn0262738	10147	5782	8364	7326	8489
FBgn0029705	38	32	1	0	2
FBgn0262339	0	0	0	0	0
FBgn0262390	0	0	0	0	0
FBgn0029706	2233	1929	2451	2356	2193
FBgn0262235	0	0	0	0	0
FBgn0262279	0	0	0	0	0
FBgn0262282	0	0	0	0	0
FBgn0263589	0	0	3	0	1
FBgn0267040	0	0	0	0	0
FBgn0029707	0	1	1	0	0
FBgn0052773	59	76	95	66	104
FBgn0000179	107	65	112	97	110
FBgn0029708	835	554	696	633	788
FBgn0003210	3106	2631	3278	3921	2738
FBgn0029709	2674	3083	2672	2859	2604
FBgn0029710	152	190	157	189	163
FBgn0029711	1228	872	1245	1266	1092
FBgn0029712	70	87	94	105	81
FBgn0029713	498	502	592	741	396
FBgn0029714	733	772	695	771	624
FBgn0029715	3474	3666	3345	3600	3202
FBgn0029716	1	0	0	1	0
FBgn0003053	2256	1229	2077	1697	1987
FBgn0025387	46	49	34	39	20
FBgn0025388	958	764	1166	1439	815
FBgn0025739	419	386	492	487	378
FBgn0025613	5	4	5	5	5
FBgn0025612	3	5	0	0	0
FBgn0011277	7	11	5	2	6
FBgn0029718	1260	1512	1222	1479	1315
FBgn0025615	1726	2006	1983	2264	1776
FBgn0022942	2738	2752	3005	3574	2547
FBgn0029719	7	5	12	10	9
FBgn0029720	325	385	316	291	327
FBgn0262699	1905	1769	1625	1612	1533
FBgn0022768	3117	2479	3062	3490	2269
FBgn0011760	11362	9929	11289	11557	11164
FBgn0028325	14542	15201	14425	13081	15493
FBgn0029722	88	94	42	42	34
FBgn0029723	620	543	626	559	599
FBgn0029724	14	12	0	0	0
FBgn0025679	4	2	10	3	4
FBgn0267071	0	0	0	0	0
FBgn0029727	2	1	0	1	1
FBgn0029728	146	117	160	118	161
FBgn0267072	1	3	6	0	7
FBgn0029729	7	3	0	0	1
FBgn0260971	115	80	96	95	102
FBgn0263506	0	1	0	0	0
FBgn0029733	2307	2266	2582	3686	1851
FBgn0052772	1741	1326	1665	1783	1327
FBgn0029736	1335	1282	1305	1409	1157
FBgn0029737	2261	2495	2474	2389	2039
FBgn0266000	1343	1055	1470	2023	1223
FBgn0004368	2724	1885	2858	2790	2370
FBgn0266096	109	101	115	120	110
FBgn0061196	16	21	3	8	3
FBgn0267442	1	0	0	0	0
FBgn0003028	5791	3769	5275	5502	4097
FBgn0052767	3007	1741	3173	3173	2366
FBgn0266098	33	17	31	27	36
FBgn0029746	0	0	0	0	0
FBgn0266097	1	3	0	0	0
FBgn0261803	13	22	28	48	19
FBgn0029750	77	91	27	37	26
FBgn0029751	10	21	5	7	0
FBgn0263237	1176	1165	1189	1427	993
FBgn0003449	1542	1717	1499	1766	1444
FBgn0029752	149	150	4	6	7
FBgn0011761	26007	32602	33569	51235	22986
FBgn0029753	106	127	62	75	44
FBgn0029754	28	33	33	26	27
FBgn0029755	1319	1431	1260	1401	1236
FBgn0014024	2152	2060	2004	2065	1822
FBgn0024332	2224	2271	2471	3106	1582
FBgn0029756	809	843	953	1228	716
FBgn0026751	1396	1374	1434	1883	1231
FBgn0010014	440	409	425	345	469
FBgn0029761	1295	572	1204	977	1236
FBgn0029762	1619	1794	1416	1246	1395
FBgn0263987	11211	7468	10928	11136	9093
FBgn0029763	4237	3205	4536	5370	3744
FBgn0029765	1715	2037	1835	1549	1922
FBgn0267073	187	96	209	174	179
FBgn0029766	15012	10499	12238	12345	15378
FBgn0265664	2	2	3	1	5
FBgn0029768	827	859	1062	955	1137
FBgn0029769	2003	2073	1996	1760	2058
FBgn0052762	1	1	0	1	2
FBgn0029770	0	2	3	3	2
FBgn0267075	0	0	0	0	0
FBgn0029771	739	806	828	747	875
FBgn0267074	1	3	1	0	0
FBgn0086667	1	6	4	4	1
FBgn0263512	21	22	24	10	24
FBgn0263511	24	20	20	17	16
FBgn0085464	3	5	0	0	0
FBgn0029778	721	730	780	945	645
FBgn0004687	8450	7335	7939	7699	7986
FBgn0263631	0	0	0	1	1
FBgn0026702	1275	1366	1227	1346	1096
FBgn0259994	1977	1191	1932	1529	2003
FBgn0259150	344	178	339	237	371
FBgn0267076	16	11	11	15	14
FBgn0029783	582	731	602	650	572
FBgn0028474	2353	1922	2388	2441	1914
FBgn0015794	1849	2065	1860	1832	1784
FBgn0029785	42184	50411	40041	42228	40378
FBgn0046687	657	669	724	689	544
FBgn0003747	6	9	8	5	5
FBgn0266263	7	3	12	6	14
FBgn0259926	3	7	1	7	6
FBgn0029789	1034	829	1131	1085	916
FBgn0267081	10	10	11	9	8
FBgn0000394	823	824	925	858	885
FBgn0027564	923	982	930	1044	917
FBgn0261927	17	10	12	7	16
FBgn0029791	256	284	285	243	280
FBgn0053080	2029	2117	2263	1871	2090
FBgn0052758	2298	1628	2240	2264	1982
FBgn0029795	153	160	178	152	140
FBgn0261383	1613	1013	1518	1473	1354
FBgn0029798	1013	998	1168	1402	880
FBgn0029799	122	103	83	84	106
FBgn0029800	653	805	780	948	599
FBgn0267084	12	5	9	5	5
FBgn0029801	5362	4998	5256	5376	4949
FBgn0013987	3930	3305	3981	4341	3825
FBgn0261610	563	485	618	653	448
FBgn0029804	800	1045	862	715	828
FBgn0259149	0	0	0	0	0
FBgn0029807	3	130	258	98	148
FBgn0029809	4	11	0	0	1
FBgn0263545	0	0	0	0	0
FBgn0266095	197	173	109	134	191
FBgn0029810	1939	1968	1569	1456	1747
FBgn0029811	0	0	1	2	2
FBgn0267085	0	0	0	0	0
FBgn0265417	2	1	1	1	0
FBgn0029813	199	200	185	190	192
FBgn0029814	1452	876	1204	1047	1330
FBgn0262945	59	31	40	45	50
FBgn0052761	1	0	1	0	0
FBgn0262610	2	2	0	0	0
FBgn0262611	3	3	0	0	0
FBgn0029818	2162	2292	2397	2659	1965
FBgn0014340	649	635	713	934	560
FBgn0029819	1563	1477	1753	1901	1409
FBgn0029820	3733	3396	3316	3326	3172
FBgn0267228	41	26	24	17	42
FBgn0000042	79182	73489	83408	87458	79359
FBgn0029821	2541	2307	2227	1975	2208
FBgn0029822	1512	1198	1720	1873	1239
FBgn0029823	7558	8756	9692	10940	10944
FBgn0264939	10	14	5	5	10
FBgn0029824	1483	1397	1594	1661	1375
FBgn0029825	405	387	476	431	390
FBgn0052756	324	249	318	290	265
FBgn0029826	558	500	543	561	661
FBgn0052755	19	16	12	15	14
FBgn0029827	667	794	594	486	566
FBgn0029828	2613	2822	2942	2598	3099
FBgn0005390	7071	6902	7109	6723	6153
FBgn0029830	373	402	423	409	397
FBgn0029831	3364	2351	13846	13400	12619
FBgn0027546	138	141	139	112	138
FBgn0265691	7	8	14	12	5
FBgn0029003	209	193	224	175	222
FBgn0265692	0	0	0	0	3
FBgn0003302	297	365	261	272	221
FBgn0029833	1505	1848	1615	2029	1446
FBgn0029834	950	592	1001	1041	1017
FBgn0029835	629	624	552	507	530
FBgn0262575	4	7	0	0	0
FBgn0029836	14	25	32	13	23
FBgn0029837	231	244	353	188	202
FBgn0029838	1959	2077	1793	1654	1878
FBgn0029839	165	188	176	148	159
FBgn0029840	2042	1229	1855	1740	1398
FBgn0026060	266	143	269	262	214
FBgn0266264	6	5	5	4	3
FBgn0029843	627	664	664	544	621
FBgn0264386	2134	1093	1915	1563	1998
FBgn0052750	233	273	153	139	138
FBgn0052751	210	129	26	24	33
FBgn0262536	2777	2943	2228	2189	2604
FBgn0040069	1329	1286	952	743	867
FBgn0029848	171	140	149	132	156
FBgn0029849	1587	1498	1682	1600	1581
FBgn0003514	4980	4851	4775	5088	5197
FBgn0262730	2078	1064	2343	2174	1820
FBgn0029851	175	213	214	199	180
FBgn0023458	6427	4976	7049	6754	5554
FBgn0015818	1083	1075	1106	1222	965
FBgn0040918	3346	3104	3452	3843	3199
FBgn0029853	480	562	552	685	525
FBgn0028982	5620	4042	5552	5765	4677
FBgn0029854	1264	1389	1473	1544	1436
FBgn0086558	8204	4786	5250	6130	7575
FBgn0267086	22	23	20	12	17
FBgn0052745	1	5	5	2	6
FBgn0029856	93	70	97	92	79
FBgn0026015	2377	2783	2614	3050	2091
FBgn0029857	1000	1080	1036	1237	865
FBgn0028685	4791	5102	4985	5529	4408
FBgn0029858	430	480	481	548	428
FBgn0029859	77	123	36	34	31
FBgn0029860	548	565	562	593	573
FBgn0029861	1547	1338	1786	2091	1405
FBgn0043796	673	631	713	832	548
FBgn0029863	547	700	621	634	609
FBgn0029864	351	171	337	282	336
FBgn0250869	4537	3623	4612	5054	4569
FBgn0029866	1026	1187	1082	1124	886
FBgn0029867	2122	1874	2176	2373	1852
FBgn0029868	5516	6490	5182	5071	5618
FBgn0261955	22421	17464	18613	15511	21566
FBgn0016974	456	497	406	529	401
FBgn0003655	3989	3469	4572	5688	3171
FBgn0029870	13408	11987	13666	12382	12060
FBgn0266051	30	30	23	30	24
FBgn0003139	1981	1844	2076	2205	1815
FBgn0053664	0	0	0	0	0
FBgn0053669	0	0	0	0	0
FBgn0259242	170	121	168	132	158
FBgn0053667	3	6	0	0	0
FBgn0053666	0	0	0	0	0
FBgn0053665	1	0	0	0	0
FBgn0052748	0	0	0	0	0
FBgn0029873	1683	1734	1723	1978	1490
FBgn0029874	647	578	622	810	593
FBgn0014031	4270	4545	5113	4803	5500
FBgn0014026	112763	131951	107262	112795	101544
FBgn0065071	9	12	8	5	2
FBgn0000524	1899	1224	1979	2240	1380
FBgn0085446	12475	7762	12602	10584	12899
FBgn0029877	30	43	10	5	7
FBgn0029878	2740	2269	2412	2233	2274
FBgn0264380	0	0	0	0	0
FBgn0029879	2313	2207	2403	3060	1955
FBgn0029881	3137	1497	2635	2186	2500
FBgn0029880	6	0	6	4	2
FBgn0266052	3	4	0	2	0
FBgn0029882	2475	2945	2662	3477	2465
FBgn0028360	3399	2709	3727	3873	2904
FBgn0029885	1809	2166	1750	1844	1674
FBgn0062413	1389	1144	1270	1272	1187
FBgn0029887	2344	1784	2354	2187	2130
FBgn0025815	3231	3324	3435	4393	2652
FBgn0029888	4078	4749	3932	3530	4209
FBgn0028336	9840	11594	10743	10877	10474
FBgn0029890	39	52	10	14	12
FBgn0029891	8803	9297	8933	8167	8287
FBgn0265362	110	135	132	169	118
FBgn0029892	479	579	510	570	515
FBgn0029893	3517	3106	3626	4194	2829
FBgn0029894	808	641	900	793	736
FBgn0029895	1259	616	1178	1016	1182
FBgn0029896	26191	20315	21602	20383	23223
FBgn0263415	68	60	62	78	53
FBgn0029897	41755	53750	38865	40901	35521
FBgn0086602	14	37	15	11	16
FBgn0086668	7	23	15	20	14
FBgn0083013	13	10	10	16	11
FBgn0082997	29	41	24	34	23
FBgn0052740	0	0	0	0	0
FBgn0266200	1	1	2	0	0
FBgn0266279	9	18	20	27	16
FBgn0029898	967	1216	1050	871	966
FBgn0029899	3528	2473	3966	4249	3210
FBgn0263507	232	225	243	261	241
FBgn0029502	1885	2154	1959	1945	1987
FBgn0003390	400	408	290	238	277
FBgn0259228	3124	1897	3097	2792	2738
FBgn0029903	4057	2448	4054	4279	3441
FBgn0086693	67	70	62	49	56
FBgn0029905	1363	1078	1349	1634	1094
FBgn0029906	621	818	722	865	629
FBgn0029907	22	33	21	20	18
FBgn0263968	2680	2203	2830	2742	2431
FBgn0029909	26	10	11	13	15
FBgn0029911	1899	1396	1782	1823	1678
FBgn0029912	1323	1347	1481	1623	1131
FBgn0029913	455	499	461	457	401
FBgn0029914	931	827	1121	1149	932
FBgn0029915	1064	1221	1119	1341	1060
FBgn0267087	3	1	3	0	2
FBgn0263993	2828	1713	2729	2744	2096
FBgn0029922	362	352	355	341	385
FBgn0029920	0	2	0	0	0
FBgn0052733	0	0	0	1	0
FBgn0052732	1587	1480	1600	1769	1363
FBgn0029924	977	1087	1115	1663	754
FBgn0029925	947	1171	1112	1212	1012
FBgn0004646	3602	2972	3383	3031	3315
FBgn0264893	2	3	0	0	5
FBgn0261284	396	469	455	438	471
FBgn0027106	1511	1648	1590	1427	1726
FBgn0264385	339	295	411	478	250
FBgn0027108	6163	4417	5701	5440	5480
FBgn0000330	984	946	888	974	842
FBgn0052736	0	0	0	0	0
FBgn0259204	0	0	0	0	0
FBgn0029928	360	319	357	362	316
FBgn0029929	1140	1204	1244	1382	1026
FBgn0029930	298	247	288	233	331
FBgn0029931	8	0	8	5	1
FBgn0004143	13	0	7	1	2
FBgn0029932	1712	1658	2147	1662	2079
FBgn0264270	7806	4789	7263	6993	6842
FBgn0263563	0	0	0	0	0
FBgn0029935	1126	903	1167	1237	990
FBgn0029936	601	540	594	688	515
FBgn0029937	832	899	969	1003	928
FBgn0027342	1429	1148	1511	1748	1142
FBgn0267088	1	1	0	0	0
FBgn0029939	666	397	559	465	454
FBgn0047092	0	0	2	3	3
FBgn0265457	41	48	60	76	50
FBgn0029941	5539	4375	5747	6557	4654
FBgn0029942	924	1099	975	1119	1035
FBgn0025549	1775	1358	1712	1947	1394
FBgn0024250	315	197	252	187	231
FBgn0029943	572	527	650	635	528
FBgn0029944	1399	1019	1231	1409	965
FBgn0029945	60	69	31	25	48
FBgn0261848	507	583	415	459	646
FBgn0026144	2391	1976	2328	2897	1847
FBgn0029948	528	719	627	747	595
FBgn0261849	0	0	0	0	0
FBgn0029949	26	20	0	0	1
FBgn0265265	12	18	0	0	0
FBgn0259098	142	142	172	171	139
FBgn0261615	5119	6410	4114	4666	5791
FBgn0261616	1456	1399	1170	1165	1539
FBgn0085366	0	0	0	1	1
FBgn0029950	142	199	235	138	157
FBgn0040922	0	0	1	4	0
FBgn0052726	156	148	104	85	85
FBgn0267089	38	12	47	36	44
FBgn0262828	28	21	16	26	25
FBgn0040923	382	653	242	330	231
FBgn0262827	2	1	0	0	0
FBgn0265693	9	15	9	11	10
FBgn0267090	0	0	0	0	0
FBgn0262967	30	28	16	11	13
FBgn0262968	1	0	0	0	0
FBgn0264383	1	4	0	1	0
FBgn0052719	160	159	200	264	216
FBgn0004198	1359	631	1279	854	1242
FBgn0267227	8	9	15	14	9
FBgn0267226	18	18	26	37	28
FBgn0267225	17	14	18	17	28
FBgn0029504	3332	1868	3038	2816	3047
FBgn0262979	31	28	33	26	31
FBgn0029955	32	29	29	19	29
FBgn0022786	1329	1400	1588	2063	1205
