Geneid	M4C1	M4C2	M4C4	M4D1	M4D2	M4D4
FBgn0052017	325	443	293	305	407	683
FBgn0039925	88	118	48	60	91	159
FBgn0002521	2658	2059	1797	1910	2400	3935
FBgn0250819	1843	2315	1051	1304	2345	2931
FBgn0039924	2497	2206	1883	1945	2407	3920
FBgn0263112	5844	4106	3388	3817	4656	6836
FBgn0027101	2341	2215	1694	1714	2166	3563
FBgn0053653	1729	2068	1280	1428	1959	2594
FBgn0261386	0	0	0	0	0	0
FBgn0040038	0	0	0	0	0	0
FBgn0058469	476	479	310	409	433	462
FBgn0025837	116	94	112	75	95	97
FBgn0025836	4391	4357	3271	3823	4076	5642
FBgn0263567	0	0	0	0	0	0
FBgn0267029	118	154	101	105	150	183
FBgn0029128	276	261	227	203	278	314
FBgn0025835	6	11	6	3	22	14
FBgn0264445	0	0	0	0	0	0
FBgn0040373	686	618	484	562	634	842
FBgn0040372	8880	5321	4266	6324	6867	9767
FBgn0259722	1010	781	623	719	964	855
FBgn0000316	3150	2543	2226	2777	2784	3387
FBgn0261446	415	382	305	385	406	461
FBgn0264507	49	40	63	66	78	68
FBgn0029518	3	2	2	2	2	2
FBgn0005427	2504	2310	1799	2153	2398	2905
FBgn0024989	45	45	21	40	94	53
FBgn0262266	0	0	0	0	0	0
FBgn0040370	146	118	71	83	130	216
FBgn0040371	0	2	0	2	2	2
FBgn0029521	6	10	10	11	11	12
FBgn0052816	177	175	116	124	156	214
FBgn0262810	0	0	0	0	10	0
FBgn0262811	0	0	0	2	0	1
FBgn0004034	10	7	5	17	15	9
FBgn0266568	1	0	3	0	5	1
FBgn0000022	16	8	8	7	5	6
FBgn0265964	0	0	0	0	0	0
FBgn0265965	0	0	0	0	0	0
FBgn0265966	3	4	0	0	1	2
FBgn0004170	11	12	14	5	8	9
FBgn0002561	21	21	19	17	23	12
FBgn0011822	280	379	335	182	280	249
FBgn0000137	4	1	8	0	5	0
FBgn0010019	171805	213053	139153	167347	187871	210630
FBgn0266572	3427	2557	2266	3152	2994	4277
FBgn0029523	79	113	70	73	72	127
FBgn0029522	838	515	516	720	650	960
FBgn0052817	21	19	27	30	24	19
FBgn0029526	102	110	87	91	99	100
FBgn0029524	48	42	36	40	36	48
FBgn0029525	3466	2923	2352	3066	2869	3528
FBgn0023536	792	580	563	694	748	957
FBgn0267447	1	0	2	0	0	0
FBgn0023537	7189	6984	5662	8250	7505	8694
FBgn0023534	89	102	85	75	97	119
FBgn0004648	5924	5152	4403	5239	5355	7478
FBgn0266196	10	4	12	3	0	5
FBgn0266197	64	63	58	80	94	85
FBgn0260400	394	553	383	455	576	831
FBgn0023535	791	780	852	1202	919	1060
FBgn0024983	1102	845	739	922	713	1096
FBgn0000108	1929	2701	1683	1984	2420	3366
FBgn0263534	0	0	0	0	0	2
FBgn0261930	215	180	208	167	231	318
FBgn0025633	7057	4441	4491	6455	6174	9645
FBgn0267030	1	4	7	4	4	9
FBgn0029529	369	395	303	416	382	441
FBgn0016038	1926	1618	1452	1887	1733	2228
FBgn0025640	1437	1318	1358	1631	1222	1573
FBgn0026879	3539	2815	2429	3147	3275	2834
FBgn0267031	3	1	1	0	4	2
FBgn0025635	1655	1107	1102	1502	1312	1963
FBgn0002579	46932	46040	33264	49570	46656	46405
FBgn0001341	1917	1961	1501	1657	1771	1864
FBgn0020381	957	940	795	868	897	948
FBgn0003575	2607	2375	1852	2580	2473	3326
FBgn0266102	0	0	0	0	0	0
FBgn0025634	727	551	615	765	550	786
FBgn0025638	3880	2978	3006	3314	3272	3567
FBgn0025639	6857	5175	4247	6451	6354	9457
FBgn0025637	9119	7434	6489	7725	7857	9417
FBgn0021764	4004	3213	2335	3702	3966	5799
FBgn0029531	11	6	7	1	14	3
FBgn0040383	972	1033	889	1012	1034	1234
FBgn0029532	4	3	4	4	4	1
FBgn0040382	3452	3237	2622	2614	2863	3426
FBgn0266280	1	4	2	2	4	2
FBgn0015288	24415	25156	22382	24615	19588	23133
FBgn0259993	854	956	747	707	730	714
FBgn0083027	267	265	221	214	251	176
FBgn0086666	79	73	42	50	69	58
FBgn0266281	8	3	3	5	9	10
FBgn0027343	209	180	143	166	156	202
FBgn0086368	81	70	73	49	81	84
FBgn0025620	807	1005	683	770	698	917
FBgn0265662	5	2	3	0	1	2
FBgn0025621	2494	2138	1948	2486	2344	2817
FBgn0015799	4785	3455	3063	4250	3766	5922
FBgn0025616	3	0	0	2	4	0
FBgn0026874	4	8	9	13	6	11
FBgn0260855	2872	2319	2178	2559	2562	3300
FBgn0264449	2615	1778	1657	2433	2106	3264
FBgn0029535	0	0	0	0	0	0
FBgn0040343	0	5	2	3	4	5
FBgn0040892	0	0	0	0	0	0
FBgn0040344	1210	1231	866	1135	1191	1629
FBgn0040339	917	662	648	819	809	941
FBgn0040342	429	528	412	328	362	347
FBgn0052815	173	194	139	157	191	237
FBgn0040340	2140	1986	1719	1921	1770	2176
FBgn0040346	2101	1642	1435	1854	1699	2096
FBgn0040347	1317	730	799	1176	985	1622
FBgn0040348	148	190	126	133	137	138
FBgn0040349	1512	1562	1409	3202	2330	3013
FBgn0040350	857	984	864	730	886	934
FBgn0267032	0	0	0	0	0	0
FBgn0042146	0	0	0	0	3	0
FBgn0040338	1	0	0	0	0	2
FBgn0029552	0	0	0	0	0	0
FBgn0003638	6025	5745	4444	5538	5500	6975
FBgn0040351	103	148	100	116	144	177
FBgn0052814	29	26	19	26	11	29
FBgn0040337	865	696	697	901	829	960
FBgn0026143	4179	2479	2624	3654	3364	5024
FBgn0053082	124	115	93	104	97	124
FBgn0014903	0	0	0	0	0	0
FBgn0266569	672	546	537	563	566	603
FBgn0266005	853	874	640	597	809	933
FBgn0040398	4367	4742	4535	3960	3728	3612
FBgn0040397	2081	1699	1385	1900	1951	2572
FBgn0040365	0	1	0	0	0	0
FBgn0085349	0	0	0	0	0	0
FBgn0040364	808	956	1015	843	697	795
FBgn0040363	13	25	21	16	24	52
FBgn0040362	0	0	0	0	0	0
FBgn0040361	2	5	0	1	0	2
FBgn0040360	9	8	8	6	6	6
FBgn0040359	29	58	37	34	68	55
FBgn0040358	18	9	4	6	4	8
FBgn0029568	1731	1123	945	843	479	440
FBgn0040357	3	6	7	7	3	4
FBgn0040367	420	244	290	322	218	321
FBgn0040366	622	449	382	508	466	681
FBgn0261444	3721	3473	2895	4164	4041	5892
FBgn0026876	929	567	662	825	769	993
FBgn0028550	858	1081	797	685	1020	1353
FBgn0025642	37	36	42	49	55	69
FBgn0025641	3140	2669	2268	2937	2772	3805
FBgn0052811	6	2	1	0	0	4
FBgn0004650	7725	5968	3962	4856	5721	5980
FBgn0024366	406	301	160	267	265	277
FBgn0024362	3280	2488	2240	2787	2637	3492
FBgn0024360	1176	932	1018	1108	1078	1277
FBgn0024361	956	1027	1376	1245	1131	1140
FBgn0024365	3625	2635	2511	2964	2822	3717
FBgn0024364	4082	2861	2815	3621	3325	4291
FBgn0000826	1503	790	898	1314	1002	1545
FBgn0029573	4	2	2	1	5	0
FBgn0024987	2466	2349	1833	2146	2228	3037
FBgn0263552	0	0	0	0	0	0
FBgn0023169	4968	4294	3773	4906	4404	5702
FBgn0024986	1751	1515	1503	1606	1666	1770
FBgn0052813	736	777	649	623	653	958
FBgn0024985	2367	2332	1888	2171	2120	2812
FBgn0259108	1705	2763	1387	2071	2391	3450
FBgn0265139	1	1	0	0	0	0
FBgn0027795	76	69	57	72	77	78
FBgn0027794	1434	1253	1103	1343	1136	1402
FBgn0027793	15	13	15	14	21	17
FBgn0266284	2672	2240	2029	2217	2068	2475
FBgn0027791	1018	753	787	1034	906	1162
FBgn0026872	540	529	479	483	417	448
FBgn0029580	72	82	45	58	69	55
FBgn0052808	37	53	39	38	36	54
FBgn0013720	1171	883	869	1047	945	1361
FBgn0025383	4	12	6	17	11	16
FBgn0025382	929	593	599	693	599	678
FBgn0260986	1310	812	880	1299	1077	1598
FBgn0025381	3599	3225	3097	3159	2933	3689
FBgn0003517	80547	83044	76822	81578	66522	68172
FBgn0044508	0	0	0	0	1	2
FBgn0086042	0	2	0	2	0	1
FBgn0025394	3203	2794	2351	2822	2786	3793
FBgn0053513	180	270	124	167	237	317
FBgn0025393	16	18	14	15	17	30
FBgn0025390	2766	3109	2730	2362	2999	3340
FBgn0065095	0	0	0	0	0	0
FBgn0000210	503	735	459	575	599	786
FBgn0029584	25	25	23	27	36	35
FBgn0000482	846	765	657	848	752	908
FBgn0023530	471	442	363	470	469	565
FBgn0001189	1444	1310	1122	1319	1310	1771
FBgn0023531	1753	1673	1152	1708	1673	2470
FBgn0029587	2	2	2	3	7	9
FBgn0024897	18	10	14	15	17	20
FBgn0029588	509	415	381	473	430	457
FBgn0023130	709	562	515	607	540	784
FBgn0025378	0	0	0	0	0	0
FBgn0025391	140	129	81	115	132	168
FBgn0261548	1068	1020	694	915	849	1286
FBgn0026086	1769	1613	1172	1241	1659	2658
FBgn0262178	0	0	0	0	0	0
FBgn0029589	1	5	0	1	1	4
FBgn0029590	7	13	1	2	3	8
FBgn0026090	848	694	550	661	738	746
FBgn0028969	3562	3030	2782	3435	2967	3982
FBgn0023515	7820	4253	4460	7163	6363	10002
FBgn0026873	696	598	542	705	603	666
FBgn0023516	1527	1397	1258	1850	1596	1942
FBgn0023513	1358	1062	974	1397	1109	1691
FBgn0023517	1562	1334	1247	1542	1327	1602
FBgn0014411	2913	2342	2121	2670	2637	3497
FBgn0026089	812	718	706	699	708	836
FBgn0023514	1844	1413	1410	1682	1604	1941
FBgn0026088	1271	1337	1097	1424	1339	1377
FBgn0029594	1216	956	883	1121	1170	1205
FBgn0023518	2120	1826	1391	2065	1890	2934
FBgn0023519	1016	798	794	876	772	964
FBgn0000117	14522	11740	10947	14116	12078	17036
FBgn0052803	906	676	661	822	793	894
FBgn0267591	0	0	0	0	1	0
FBgn0264446	11	3	9	1	3	6
FBgn0052801	24	42	36	32	34	45
FBgn0023511	1725	1595	1345	1662	1512	2090
FBgn0023509	2093	1587	1385	1954	1892	2474
FBgn0023510	2194	2185	1553	1897	2023	2647
FBgn0023512	1783	1441	1273	1669	1573	1933
FBgn0023508	2442	1810	1582	2173	1888	2806
FBgn0023522	4526	3459	3173	3766	3499	4272
FBgn0023520	472	314	282	404	391	500
FBgn0023521	743	575	505	694	638	741
FBgn0264562	85	81	106	69	90	150
FBgn0023545	1285	1093	925	1193	1045	1232
FBgn0267034	0	0	0	0	0	1
FBgn0262297	1	0	0	0	0	0
FBgn0261954	7161	5339	4262	7298	6922	11120
FBgn0000667	5957	5798	3908	5071	5342	6629
FBgn0263542	11	16	5	11	14	20
FBgn0003964	2613	1895	1761	2217	2176	2840
FBgn0025632	286	188	219	214	240	296
FBgn0026878	90	117	93	196	153	180
FBgn0025631	776	922	726	607	676	909
FBgn0025625	391	441	332	456	447	512
FBgn0266201	1	2	4	2	1	6
FBgn0025626	3005	2173	1985	2574	2649	3311
FBgn0029596	2	0	0	5	2	0
FBgn0265531	65	60	70	88	54	103
FBgn0025628	4054	3480	3561	2999	2998	3632
FBgn0025627	26	33	21	28	39	37
FBgn0265532	56	35	26	60	44	56
FBgn0025630	775	684	637	694	624	812
FBgn0025629	822	739	632	648	713	720
FBgn0025624	616	567	521	567	612	655
FBgn0040394	2498	1868	1880	2380	2273	2880
FBgn0040395	2202	1862	1666	1987	1936	2908
FBgn0000382	5232	4628	3488	4657	4903	7127
FBgn0086043	0	0	0	0	1	0
FBgn0004860	906	765	659	951	877	1291
FBgn0004861	524	571	462	603	566	723
FBgn0023507	3640	4065	3444	4958	4097	4723
FBgn0004654	4394	4489	4001	5290	4128	4912
FBgn0013432	1020	921	867	866	815	1008
FBgn0004655	4719	3369	2909	4205	3800	5619
FBgn0005670	259	280	332	379	303	307
FBgn0023540	1749	1332	915	1041	1188	1498
FBgn0263630	0	0	0	0	0	0
FBgn0025839	1582	1523	1024	1527	1624	1499
FBgn0023541	526	564	523	345	633	523
FBgn0267035	60	61	50	58	84	85
FBgn0265901	431	466	431	344	425	547
FBgn0011576	702	764	735	794	864	933
FBgn0015036	461	450	336	380	480	539
FBgn0003116	1166	933	866	1021	980	1310
FBgn0023542	2959	2603	2254	2535	2523	2592
FBgn0040899	880	717	587	769	723	695
FBgn0040900	73	50	27	32	48	57
FBgn0024984	1420	923	889	1045	964	1212
FBgn0023549	2691	2769	2172	2283	2120	2411
FBgn0029603	262	195	188	189	210	267
FBgn0023550	366	378	255	295	276	315
FBgn0053548	511	572	368	524	471	600
FBgn0004397	2922	2597	2419	2770	2536	3071
FBgn0029606	3	5	0	2	11	2
FBgn0003048	2314	2020	1497	2526	2509	3372
FBgn0001330	1634	1351	1151	1492	1339	1686
FBgn0000810	2452	2086	1531	1987	2127	2589
FBgn0023523	11	14	13	18	10	20
FBgn0000377	1610	1378	1269	1659	1461	1815
FBgn0023525	333	310	298	333	345	390
FBgn0029608	2067	2381	2074	1820	2041	2166
FBgn0023524	231	285	153	197	217	308
FBgn0027296	1319	914	822	996	1014	1313
FBgn0023527	2866	2475	2158	2404	2441	2714
FBgn0023528	6703	4690	4307	5250	5725	7802
FBgn0267036	5	1	1	4	6	3
FBgn0023529	8499	6933	5992	6995	7331	9436
FBgn0085362	1524	3044	1713	621	663	271
FBgn0023526	2548	1683	1453	2067	2107	3450
FBgn0003079	2114	1555	1526	1881	1847	2745
FBgn0054052	0	0	1	0	0	1
FBgn0040392	45	48	51	33	35	45
FBgn0044047	951	1219	760	976	1004	980
FBgn0040389	724	658	537	626	672	737
FBgn0003159	3609	3004	2247	2697	3008	3797
FBgn0264598	648	890	485	695	687	943
FBgn0040385	4	0	2	4	0	3
FBgn0052797	0	0	2	1	0	2
FBgn0001150	58	79	62	59	86	64
FBgn0003714	1262	1023	876	1086	1036	1148
FBgn0040388	1600	984	1007	1370	1289	2095
FBgn0004050	1604	1205	1111	1326	1318	1795
FBgn0261451	7273	10031	6127	7539	8573	10808
FBgn0263531	0	0	0	0	0	0
FBgn0260753	723	881	660	782	785	919
FBgn0040377	195	271	197	191	234	228
FBgn0040376	18	21	5	9	16	16
FBgn0040375	570	486	387	406	472	509
FBgn0040066	2728	2215	1977	2445	2231	3109
FBgn0001404	4179	3676	3057	3227	3495	4792
FBgn0011606	2840	1815	1814	2845	2223	3744
FBgn0004643	2879	1946	1861	2646	2359	3394
FBgn0011566	1182	853	750	1018	908	1292
FBgn0029629	6038	5594	4883	5928	5557	6173
FBgn0040334	355	329	285	321	331	480
FBgn0040336	1021	921	852	1011	910	1265
FBgn0040333	9	1	2	4	8	3
FBgn0267350	4366	3673	2784	3750	3566	4888
FBgn0003371	5575	5453	4360	5210	5134	7591
FBgn0266707	0	0	0	0	0	0
FBgn0011276	7	8	7	4	7	4
FBgn0265663	2	6	2	3	2	3
FBgn0003068	911	1019	853	882	738	1146
FBgn0000092	17	5	12	4	5	13
FBgn0024992	2129	1659	1380	1668	1774	2012
FBgn0024993	563	342	367	497	427	643
FBgn0024994	976	679	709	779	748	1088
FBgn0024996	1276	1140	949	1194	1149	1280
FBgn0024995	1156	1454	1191	1191	1218	1463
FBgn0024997	466	620	630	475	469	527
FBgn0024998	1145	886	763	1030	877	1333
FBgn0024991	2757	1564	1523	2454	2163	3518
FBgn0024973	1560	1263	1138	1501	1219	1632
FBgn0000928	118	158	104	123	91	156
FBgn0000927	6892	3896	4486	5843	4654	6577
FBgn0024977	69	68	72	87	54	55
FBgn0000520	1056	817	752	1151	947	1370
FBgn0250874	2211	1729	1626	1907	1667	2095
FBgn0024975	572	333	369	487	406	588
FBgn0000376	2892	1803	1809	2551	2357	3380
FBgn0024980	360	389	361	324	417	430
FBgn0028369	111	105	87	118	148	221
FBgn0263505	0	0	0	0	0	0
FBgn0040384	2330	2053	1733	2021	2129	2705
FBgn0003996	639	847	720	495	543	606
FBgn0040356	0	1	1	1	2	0
FBgn0040352	4	1	3	1	0	2
FBgn0040353	6	0	0	1	1	2
FBgn0040354	2	1	0	0	1	0
FBgn0029639	108	122	151	96	124	123
FBgn0040355	0	0	1	1	0	1
FBgn0025643	350	418	353	397	397	619
FBgn0025644	2	2	0	1	0	0
FBgn0052793	1	0	1	5	1	7
FBgn0029642	0	0	0	0	0	1
FBgn0025645	0	0	0	0	0	1
FBgn0029643	0	0	0	0	0	0
FBgn0029644	4	0	3	3	3	1
FBgn0029645	0	0	0	0	0	0
FBgn0029646	1	4	1	0	4	1
FBgn0029647	2	0	0	0	0	0
FBgn0029648	411	560	352	696	629	738
FBgn0003285	302	255	158	210	260	334
FBgn0029649	0	0	0	0	0	0
FBgn0004647	1749	1883	1182	1442	1669	2227
FBgn0028746	710	601	519	581	670	776
FBgn0000644	411	462	128	38	89	287
FBgn0040396	143	165	149	116	143	183
FBgn0000479	3073	3009	2157	2761	3011	4872
FBgn0040393	0	0	38	76	56	115
FBgn0010294	0	0	0	0	0	0
FBgn0010295	0	0	0	0	0	0
FBgn0002933	0	0	0	0	0	0
FBgn0010296	0	0	0	0	0	0
FBgn0003086	0	0	5	10	5	15
FBgn0003374	0	0	1	0	1	1
FBgn0266180	27	27	24	28	32	36
FBgn0262656	3313	3256	2390	3229	3584	5073
FBgn0266350	12	13	3	14	4	9
FBgn0029657	17	11	25	15	12	22
FBgn0052493	0	0	0	0	0	0
FBgn0029660	0	1	2	0	0	1
FBgn0029661	0	0	0	0	0	0
FBgn0029662	70	88	80	47	71	69
FBgn0029663	149	219	121	150	220	288
FBgn0029664	1307	994	885	1275	1296	1451
FBgn0029665	1028	744	633	774	827	940
FBgn0029666	2078	1569	1504	1916	1800	2647
FBgn0029667	6	1	1	3	0	4
FBgn0052791	183	139	91	139	151	245
FBgn0029669	0	6	2	1	0	0
FBgn0085364	1655	1604	1138	1499	1529	1300
FBgn0052792	2	6	4	3	4	1
FBgn0029672	2355	1842	1586	1767	2026	2240
FBgn0266429	20	20	25	32	26	34
FBgn0044046	120	155	130	363	260	403
FBgn0023216	1244	811	807	1228	1125	1431
FBgn0023215	4872	4169	3166	4785	4804	7558
FBgn0266549	883	794	715	769	867	1564
FBgn0015286	2382	1732	1746	1880	2080	2842
FBgn0086899	5189	4350	3228	4246	4699	6589
FBgn0263532	2	5	0	1	2	3
FBgn0029676	2177	1931	1722	2036	2449	3416
FBgn0264948	0	0	0	0	0	0
FBgn0021738	43	41	30	33	45	34
FBgn0260225	0	0	0	0	0	0
FBgn0053221	1	0	0	0	0	2
FBgn0260484	1059	934	818	1275	1406	1569
FBgn0264949	0	0	0	0	0	0
FBgn0264954	0	1	0	3	3	7
FBgn0000542	266	323	237	292	268	333
FBgn0052785	0	0	0	0	0	0
FBgn0025118	0	0	0	0	0	0
FBgn0029679	0	0	0	1	1	3
FBgn0019661	195	230	247	167	207	188
FBgn0265575	8124	5548	4306	4412	4683	5662
FBgn0028491	2878	3474	3226	2389	2559	2726
FBgn0028665	8913	7610	6513	6731	7190	8629
FBgn0029681	3	4	31	3	15	1
FBgn0260658	250	290	167	225	249	400
FBgn0029685	2727	1853	1663	2323	2055	3700
FBgn0029686	543	462	379	471	467	680
FBgn0052786	0	0	1	0	0	0
FBgn0052783	6	2	2	7	6	11
FBgn0029687	8787	7610	6135	7475	8050	11586
FBgn0029688	7089	5933	4462	6792	6495	9123
FBgn0029689	951	820	778	879	782	1137
FBgn0267037	46	31	22	28	19	36
FBgn0029690	1	1	2	4	15	14
FBgn0262990	0	0	0	2	0	0
FBgn0267038	0	0	0	0	0	0
FBgn0263772	159	139	124	147	163	160
FBgn0029693	765	714	645	659	654	931
FBgn0029694	1	3	4	7	0	3
FBgn0004832	594	418	412	526	406	638
FBgn0000221	452	304	290	396	354	441
FBgn0026084	10383	8570	7660	9326	9364	11443
FBgn0026079	1618	1383	1234	1396	1306	1553
FBgn0026085	437	275	284	395	325	438
FBgn0026080	967	746	683	843	848	1115
FBgn0026083	10797	8927	7346	10744	9692	14338
FBgn0066114	653	564	466	513	516	743
FBgn0000635	1721	2208	1578	1744	1986	2418
FBgn0262980	4	3	2	1	7	4
FBgn0029696	227	145	128	215	213	77
FBgn0029697	3614	3457	2313	2308	1229	829
FBgn0041252	654	612	846	759	1157	676
FBgn0052774	591	434	421	319	167	127
FBgn0262608	8861	9943	7672	11977	10074	9514
FBgn0262609	53	37	28	32	61	38
FBgn0267039	1	0	0	0	0	0
FBgn0040906	14	11	5	4	10	10
FBgn0266262	14	5	8	5	8	18
FBgn0002707	1161	849	787	1097	1004	1505
FBgn0266570	7473	5494	4774	5780	5609	7459
FBgn0040907	563	485	356	322	454	560
FBgn0262738	4924	5032	3080	4235	4900	6885
FBgn0029705	0	1	0	0	1	1
FBgn0262339	0	0	0	0	0	0
FBgn0262390	0	0	0	0	0	0
FBgn0029706	1826	1500	1243	1640	1569	2069
FBgn0262235	0	0	0	0	0	0
FBgn0262279	0	0	0	0	0	0
FBgn0262282	0	0	0	0	0	0
FBgn0263589	0	0	0	0	3	1
FBgn0267040	0	1	0	1	0	0
FBgn0029707	2	1	2	0	3	2
FBgn0052773	135	106	103	121	178	163
FBgn0000179	97	80	48	55	75	95
FBgn0029708	455	575	359	357	527	672
FBgn0003210	3565	2717	2251	3361	3109	4564
FBgn0029709	2276	2208	1850	2240	2131	2400
FBgn0029710	329	291	298	305	229	294
FBgn0029711	1147	947	732	960	938	1445
FBgn0029712	144	92	72	112	92	122
FBgn0029713	779	441	444	577	566	788
FBgn0029714	920	694	663	801	732	833
FBgn0029715	3894	3523	3205	3929	3515	4323
FBgn0029716	0	0	0	0	0	0
FBgn0003053	1296	1642	1306	1371	1361	1860
FBgn0025387	11	5	8	5	14	10
FBgn0025388	1262	805	719	1176	1048	1584
FBgn0025739	339	284	207	270	279	348
FBgn0025613	4	3	4	3	1	4
FBgn0025612	0	0	1	0	0	1
FBgn0011277	7	4	3	1	5	4
FBgn0029718	1611	1214	1206	1467	1471	1535
FBgn0025615	2046	1565	1416	1707	1749	2092
FBgn0022942	3170	2536	2392	3241	2962	3920
FBgn0029719	6	2	1	3	3	3
FBgn0029720	263	258	190	249	251	317
FBgn0262699	1513	1349	1118	1136	1150	1590
FBgn0022768	3642	2454	2204	2910	2981	4105
FBgn0011760	11185	9444	8014	9039	9597	13083
FBgn0028325	9790	8791	7267	8744	8905	10273
FBgn0029722	8	6	7	6	15	9
FBgn0029723	317	366	202	233	297	432
FBgn0029724	0	0	0	0	0	1
FBgn0025679	1	0	0	0	2	0
FBgn0267071	0	0	0	0	0	0
FBgn0029727	2	6	1	5	5	2
FBgn0029728	57	42	24	33	50	77
FBgn0267072	3	3	0	2	2	5
FBgn0029729	0	0	0	0	0	0
FBgn0260971	62	74	30	65	58	79
FBgn0263506	0	0	0	1	0	0
FBgn0029733	4467	2254	2295	3010	2795	4107
FBgn0052772	1775	1352	1280	1515	1608	2212
FBgn0029736	1542	1347	1173	1448	1282	1584
FBgn0029737	2518	1858	1595	1869	1826	2339
FBgn0266000	2823	2431	2403	2939	1932	3784
FBgn0004368	2771	2444	1631	2107	2311	3068
FBgn0266096	199	162	132	158	213	172
FBgn0061196	8	3	3	6	8	7
FBgn0267442	0	0	0	0	0	0
FBgn0003028	6470	5594	4388	5939	5581	8395
FBgn0052767	4371	3174	2335	3587	3894	6087
FBgn0266098	31	31	24	31	26	48
FBgn0029746	0	0	0	0	0	0
FBgn0266097	0	0	0	0	0	0
FBgn0261803	19	16	16	25	24	17
FBgn0029750	219	126	160	240	221	275
FBgn0029751	8	5	5	6	6	8
FBgn0263237	1506	1064	988	1192	1282	1587
FBgn0003449	1963	1542	1401	1808	1735	1988
FBgn0029752	5	4	3	6	10	9
FBgn0011761	61694	33567	37596	47470	45463	70640
FBgn0029753	144	111	99	84	68	119
FBgn0029754	24	14	13	11	5	18
FBgn0029755	1819	1356	1199	1387	1462	1611
FBgn0014024	2064	1771	1390	1613	1854	2230
FBgn0024332	2398	1747	1680	2143	1881	2529
FBgn0029756	1272	824	753	988	861	1418
FBgn0026751	1368	901	1025	1385	1155	1738
FBgn0010014	279	293	198	194	270	326
FBgn0029761	772	1059	530	766	1037	1559
FBgn0029762	1152	1197	985	778	995	1133
FBgn0263987	11246	8431	6955	8934	9516	14369
FBgn0029763	4173	3346	3147	4508	3919	5809
FBgn0029765	1393	1465	1323	1298	1324	1316
FBgn0267073	92	109	82	82	128	203
FBgn0029766	6476	6632	7399	10060	11128	11125
FBgn0265664	0	1	1	0	3	1
FBgn0029768	691	676	449	586	642	953
FBgn0029769	1435	1962	1738	1725	1701	1909
FBgn0052762	4	0	1	0	0	1
FBgn0029770	0	3	1	1	4	2
FBgn0267075	0	1	0	0	0	0
FBgn0029771	345	369	296	295	342	355
FBgn0267074	0	0	2	0	0	0
FBgn0086667	4	4	4	2	2	2
FBgn0263512	14	29	20	17	21	12
FBgn0263511	10	12	9	8	16	21
FBgn0085464	0	0	0	0	0	0
FBgn0029778	885	698	713	1001	719	1101
FBgn0004687	5820	5618	5027	4786	5040	6549
FBgn0263631	1	1	0	0	0	2
FBgn0026702	1134	1001	942	1012	965	1061
FBgn0259994	1039	1355	748	927	1272	1710
FBgn0259150	144	228	120	184	184	304
FBgn0267076	12	19	5	8	18	17
FBgn0029783	289	250	236	273	261	275
FBgn0028474	2549	2005	1810	2421	2302	3324
FBgn0015794	1486	1400	1144	1301	1351	1622
FBgn0029785	37020	34906	29714	36356	34814	34116
FBgn0046687	848	731	571	618	642	800
FBgn0003747	6	4	1	5	5	5
FBgn0266263	5	3	1	2	2	1
FBgn0259926	2	4	3	4	0	4
FBgn0029789	1178	882	708	852	866	1094
FBgn0267081	12	12	8	13	6	26
FBgn0000394	757	776	645	657	762	843
FBgn0027564	829	665	630	767	778	835
FBgn0261927	14	19	14	9	16	13
FBgn0029791	176	218	126	112	113	201
FBgn0053080	1440	1635	1359	1598	1320	1719
FBgn0052758	2649	2123	1729	2057	2164	2749
FBgn0029795	44	35	44	33	39	57
FBgn0261383	2162	1716	1468	2007	1923	2919
FBgn0029798	1128	819	817	1096	945	1378
FBgn0029799	98	90	54	67	75	96
FBgn0029800	965	642	577	763	704	941
FBgn0267084	8	7	6	1	11	4
FBgn0029801	5547	4092	3420	4186	4641	6034
FBgn0013987	3851	3009	2633	3246	3243	4393
FBgn0261610	632	501	436	660	555	818
FBgn0029804	545	658	521	544	566	591
FBgn0259149	0	0	0	0	0	1
FBgn0029807	0	1	23	0	1	0
FBgn0029809	2	6	2	7	4	10
FBgn0263545	0	0	0	0	0	0
FBgn0266095	34	31	45	29	42	40
FBgn0029810	993	1192	1139	1006	1045	1180
FBgn0029811	0	0	0	0	0	1
FBgn0267085	0	0	0	0	0	0
FBgn0265417	0	1	2	0	0	2
FBgn0029813	133	103	120	125	124	131
FBgn0029814	823	1010	653	751	921	1205
FBgn0262945	44	43	38	39	32	37
FBgn0052761	1	0	0	0	0	1
FBgn0262610	0	1	0	0	0	0
FBgn0262611	0	0	0	0	0	0
FBgn0029818	2098	1702	1571	1936	1744	2226
FBgn0014340	608	488	485	634	550	766
FBgn0029819	1752	1284	1155	1453	1251	1815
FBgn0029820	2919	2927	2305	2551	2685	3224
FBgn0267228	12	18	15	8	10	28
FBgn0000042	72695	62918	61041	64382	58098	74755
FBgn0029821	2105	2442	1628	1965	1740	1965
FBgn0029822	1978	1304	1310	1723	1690	2636
FBgn0029823	8638	7635	6944	10240	7965	9450
FBgn0264939	8	9	16	10	5	9
FBgn0029824	1280	1032	890	1214	1023	1536
FBgn0029825	303	227	282	235	262	342
FBgn0052756	189	189	150	140	192	221
FBgn0029826	200	243	272	273	279	271
FBgn0052755	6	6	5	5	9	10
FBgn0029827	237	263	290	186	194	213
FBgn0029828	1907	2344	1723	1639	1757	1995
FBgn0005390	9695	7743	5317	5914	6757	6845
FBgn0029830	251	255	198	338	300	360
