Geneid	B7C1	B7C2	B7C4	B7D1	B7D3	B7D4
FBgn0030642	64	63	56	54	48	47
FBgn0030643	0	1	15	7	7	0
FBgn0026433	2406	3604	2231	3517	3565	3662
FBgn0030645	226	253	194	237	261	258
FBgn0030646	945	1405	940	1379	1497	1533
FBgn0030647	2	7	13	6	20	7
FBgn0030648	2946	3665	2593	3318	3494	3750
FBgn0027287	3807	3818	3337	2835	2868	3052
FBgn0266182	0	1	1	2	4	3
FBgn0262426	7	14	9	5	2	5
FBgn0262409	3	8	4	2	0	1
FBgn0262395	0	0	2	0	1	0
FBgn0022710	2342	2054	1830	1457	1435	1541
FBgn0265453	2	0	1	0	1	4
FBgn0265454	0	0	0	0	0	0
FBgn0259196	0	2	10	3	13	1
FBgn0030653	262	246	262	235	223	216
FBgn0030654	200	313	201	252	259	265
FBgn0030655	1172	1298	990	1399	1360	1454
FBgn0259195	1	4	2	0	9	2
FBgn0262163	0	2	1	0	5	1
FBgn0030657	557	563	455	613	543	547
FBgn0030658	2157	2715	2053	2288	2373	2636
FBgn0030659	987	1245	912	1151	1178	1278
FBgn0030660	897	1436	1168	1247	1276	1307
FBgn0030662	588	518	448	298	310	309
FBgn0030661	2	3	34	9	44	1
FBgn0003463	1428	1151	880	745	672	708
FBgn0265596	7	12	7	9	10	9
FBgn0266198	0	1	0	1	0	0
FBgn0030663	0	0	2	1	3	1
FBgn0262991	0	0	23	4	41	0
FBgn0030664	0	0	1	0	2	0
FBgn0030665	12	7	25	11	8	7
FBgn0030666	34	66	132	54	54	42
FBgn0030667	5	12	20	12	19	8
FBgn0262606	0	4	2	2	5	1
FBgn0267079	0	0	1	1	0	1
FBgn0267080	0	0	2	2	2	0
FBgn0267082	0	0	0	0	0	0
FBgn0030668	3290	3079	2411	2126	2085	2418
FBgn0030669	958	1025	943	861	938	1015
FBgn0030670	3370	3823	2983	3161	3076	3362
FBgn0030671	1209	1491	1124	1392	1383	1540
FBgn0030672	17969	19750	14691	15822	15986	16853
FBgn0030673	248	390	299	314	328	386
FBgn0030674	13662	11436	7881	11074	10015	10849
FBgn0030675	395	383	314	321	365	373
FBgn0030676	167	161	136	140	131	128
FBgn0026666	836	866	777	713	779	853
FBgn0011741	1522	1581	1360	1513	1607	1683
FBgn0030678	936	1046	813	1037	1024	1078
FBgn0030679	3594	4255	3100	4950	4933	5256
FBgn0030680	2056	2970	1901	2496	2622	2806
FBgn0027329	14312	15360	11178	13404	13255	14433
FBgn0030683	620	802	593	695	742	749
FBgn0030685	3146	4082	2856	3348	3714	3671
FBgn0030684	5	2	15	3	13	0
FBgn0030686	1695	1800	1454	1559	1522	1632
FBgn0030687	1664	1828	1324	1536	1526	1682
FBgn0030688	1342	1115	1171	1004	828	1227
FBgn0053172	1240	1751	1141	1457	1566	1577
FBgn0263747	673	609	657	345	371	452
FBgn0263748	1368	1040	1352	255	259	323
FBgn0030691	33	18	100	39	119	20
FBgn0025809	2135	2418	1944	2146	2281	2365
FBgn0030692	3421	3614	2781	2757	2838	3008
FBgn0026374	366	365	295	311	309	354
FBgn0030693	4023	4299	3436	4462	4529	4524
FBgn0265533	102	133	111	83	94	112
FBgn0052581	1413	1559	1271	1626	1605	1661
FBgn0030694	791	938	708	858	932	985
FBgn0030695	1477	1856	1364	1499	1678	1666
FBgn0003345	3074	3120	2532	2680	2435	2423
FBgn0265534	1	1	2	3	3	2
FBgn0030696	2	1	22	12	27	1
FBgn0000319	25163	24360	20511	20546	20044	20590
FBgn0052582	34	23	50	23	29	19
FBgn0030697	3	2	406	91	493	1
FBgn0027093	4078	4438	3352	3430	3613	3856
FBgn0030699	1850	2216	1858	2128	2196	2337
FBgn0014391	5802	6462	5334	4475	4105	4981
FBgn0026076	2634	3353	2390	2824	2870	3080
FBgn0030700	343	406	309	392	392	421
FBgn0002914	4842	5996	4448	5601	6000	5879
FBgn0065035	786	947	718	867	832	833
FBgn0001105	11310	12304	9672	10328	10289	10867
FBgn0001092	48556	55067	38821	45805	43610	49785
FBgn0030701	3914	4414	3159	4121	4156	4372
FBgn0260938	3447	3429	2884	2396	2350	2553
FBgn0030703	13188	13782	10987	12250	12200	12574
FBgn0030704	1244	1628	1127	1485	1439	1640
FBgn0003392	7198	7512	6060	6203	6314	6281
FBgn0010315	2841	4320	2704	3513	3575	3901
FBgn0030706	1176	1157	1049	998	938	869
FBgn0030707	34	39	44	40	39	42
FBgn0010240	221	286	256	200	219	238
FBgn0266351	22	25	22	16	25	23
FBgn0053180	3181	3751	2792	3369	3669	3631
FBgn0045073	6298	7515	5400	7463	7934	8381
FBgn0030710	2159	3573	2181	3200	3455	3431
FBgn0030711	1449	1803	1434	1651	1607	1740
FBgn0259110	1065	1106	942	981	1027	970
FBgn0262210	0	0	0	0	0	0
FBgn0267083	2	1	2	5	3	4
FBgn0030715	6	7	5	6	4	8
FBgn0261834	1	1	14	2	17	1
FBgn0030716	1343	1459	1226	1366	1404	1496
FBgn0030717	1377	1718	1344	1652	1670	1747
FBgn0030718	6011	6276	4939	4948	4480	5026
FBgn0030719	14147	16189	12907	13634	14258	15166
FBgn0000611	4224	4879	3277	3728	3801	3714
FBgn0030720	4361	4312	3499	3067	2953	3283
FBgn0003969	3414	4053	3195	3172	3131	3341
FBgn0030721	10	4	53	25	95	2
FBgn0052580	5	13	18	12	9	5
FBgn0030722	1	1	25	10	31	0
FBgn0030723	235	264	228	250	255	256
FBgn0030724	4515	4985	3432	4631	4493	5081
FBgn0028397	1721	2442	1660	1921	1959	1849
FBgn0263516	0	0	0	0	0	0
FBgn0030725	9	9	43	16	53	7
FBgn0259700	1	5	6	7	5	6
FBgn0259699	0	0	0	0	0	0
FBgn0042650	314	294	236	248	213	234
FBgn0262283	1	1	0	0	2	0
FBgn0000459	229	215	141	179	180	183
FBgn0003933	4	9	2	1	0	2
FBgn0003920	19	42	20	36	33	38
FBgn0030729	0	1	3	0	1	1
FBgn0040207	3356	4276	2898	3544	3510	3731
FBgn0030731	5288	4489	3529	4007	3863	4408
FBgn0004066	6972	7651	6320	6830	6975	7434
FBgn0000536	5097	4943	4534	4438	4468	4517
FBgn0052576	395	454	360	395	351	370
FBgn0030733	9297	9961	8983	7240	6453	8256
FBgn0011571	3220	4190	2918	2946	3035	3083
FBgn0030734	3751	4168	3367	3605	3563	3814
FBgn0030735	3962	4691	3330	3947	3981	4224
FBgn0027521	3561	5833	3607	5613	5884	5663
FBgn0030737	5651	6555	3961	3980	3477	3964
FBgn0267041	67	54	76	34	56	59
FBgn0030738	3278	4097	2803	3826	3890	4220
FBgn0030739	913	955	789	860	903	889
FBgn0004432	55974	56978	46888	42534	42085	46108
FBgn0030740	5578	7279	5263	6267	6510	6711
FBgn0052579	971	1306	905	1154	1215	1233
FBgn0260450	810	1023	696	941	985	1113
FBgn0030742	292	295	315	244	288	284
FBgn0030743	1853	2148	1660	1652	1701	1909
FBgn0011764	4289	5374	3556	4195	4173	4170
FBgn0003416	1781	2545	1630	2078	2248	2104
FBgn0005411	5215	5570	4322	5661	5584	6005
FBgn0086448	384	625	387	551	508	565
FBgn0004227	3961	4514	3250	3395	3551	3476
FBgn0004598	11241	15036	9305	12780	12932	14170
FBgn0030744	1868	2291	1811	1771	1796	1930
FBgn0030745	1544	2079	1305	1307	1115	1283
FBgn0010416	2301	2639	1995	2462	2455	2359
FBgn0004367	1057	1496	1002	1271	1256	1419
FBgn0030746	70	82	74	94	56	69
FBgn0030747	1003	1017	771	716	549	661
FBgn0030748	634	662	440	294	275	346
FBgn0030749	2197	2367	2150	2171	2343	2033
FBgn0026575	7363	11721	6690	9441	10329	10302
FBgn0030752	2416	2777	2215	2267	2322	2427
FBgn0030753	4962	5723	4649	5273	5586	5675
FBgn0261609	9458	9521	7661	8027	8015	8777
FBgn0054015	530	657	541	672	687	766
FBgn0262734	8580	10506	7655	7224	7531	7879
FBgn0264255	1925	2060	1290	1634	1599	1481
FBgn0264077	164	185	177	164	169	156
FBgn0030756	237	162	75	82	57	104
FBgn0030757	510	840	530	775	769	778
FBgn0011742	6284	8103	5960	5853	5749	6277
FBgn0011826	5550	6881	4858	5985	6187	6377
FBgn0030758	4400	5893	4133	4179	4441	4612
FBgn0030759	685	629	542	647	539	682
FBgn0015615	3076	4474	2818	3920	3871	4185
FBgn0267384	2879	2970	2460	2651	2712	2902
FBgn0030761	1300	1417	1187	1220	1260	1296
FBgn0061200	9039	11816	7241	10142	10724	11294
FBgn0263538	12	12	9	6	6	5
FBgn0025743	3157	4691	3056	3769	3930	4273
FBgn0030763	94	82	63	30	27	28
FBgn0026181	4862	6045	3985	5870	6019	6040
FBgn0030764	7	5	33	17	57	5
FBgn0266352	5	6	5	10	3	10
FBgn0010412	43089	42169	35027	31911	31315	35261
FBgn0261791	2162	2565	2016	2014	2167	2340
FBgn0030766	936	1108	840	803	829	858
FBgn0260238	0	0	0	0	0	0
FBgn0052573	0	0	0	0	0	0
FBgn0030768	1458	1743	1261	1710	1756	1900
FBgn0003189	9756	8803	7562	5653	5985	6404
FBgn0015336	183	197	106	169	164	187
FBgn0030769	207	190	189	242	241	306
FBgn0030770	0	4	35	12	42	7
FBgn0261245	11	14	12	20	23	18
FBgn0000152	940	1080	758	1144	1066	1188
FBgn0259923	1774	1996	1384	1518	1500	1517
FBgn0030778	520	553	449	413	399	467
FBgn0030773	4328	3650	3925	2644	2614	3138
FBgn0030774	1079	1254	1161	841	659	846
FBgn0030775	1706	2206	2097	1431	1427	1504
FBgn0030776	1110	1513	979	471	409	551
FBgn0030777	2169	2520	1948	1008	742	1194
FBgn0030780	3	4	146	70	201	0
FBgn0085354	976	1048	904	1203	1161	1250
FBgn0052572	9	13	75	49	117	34
FBgn0027528	2357	2714	1787	1970	1912	2081
FBgn0052571	0	1	1	1	0	0
FBgn0052570	0	0	1	3	0	1
FBgn0052569	0	2	3	0	0	0
FBgn0052568	0	1	52	2	47	1
FBgn0052574	1	2	35	15	41	0
FBgn0001250	2861	2576	2165	1840	1584	1708
FBgn0030786	1558	1649	1241	1427	1475	1607
FBgn0030787	1612	2330	1562	2209	2304	2492
FBgn0030788	1595	2409	1628	1994	2109	2166
FBgn0030789	1321	1637	1157	1409	1442	1637
FBgn0030790	2811	4132	2842	3560	3784	3818
FBgn0030791	2787	3096	2364	2298	2366	2523
FBgn0030792	1961	2087	1629	2131	2037	2208
FBgn0030793	857	1023	729	1009	1069	1102
FBgn0030794	1437	1688	1259	1291	1328	1475
FBgn0264862	6	5	7	7	6	6
FBgn0030795	39	22	36	23	25	34
FBgn0030796	709	616	488	457	427	434
FBgn0264960	5	3	6	3	9	8
FBgn0030797	1403	1672	1410	1601	1610	1686
FBgn0024941	378	392	374	320	278	295
FBgn0030798	468	428	271	212	181	169
FBgn0030799	24	30	22	23	29	23
FBgn0030800	1121	1491	1052	1280	1324	1480
FBgn0030801	652	844	643	788	834	850
FBgn0030802	1691	1774	1563	1504	1526	1648
FBgn0030803	1451	2230	1419	2217	2262	2242
FBgn0264268	9	14	7	18	16	23
FBgn0030804	5	10	5	2	0	0
FBgn0053252	7	4	31	16	35	7
FBgn0265967	104	115	132	185	156	201
FBgn0027556	9044	8549	4719	6930	5358	6298
FBgn0030805	1231	1702	1163	1603	1575	1611
FBgn0030806	403	607	382	533	562	617
FBgn0030808	2955	3056	2608	2873	2844	2848
FBgn0030807	2	6	0	11	13	1
FBgn0030809	6660	7319	5190	6213	6080	6249
FBgn0266354	715	769	579	562	536	562
FBgn0264738	0	1	11	1	8	0
FBgn0264739	0	0	17	3	20	0
FBgn0262487	1	0	71	6	80	0
FBgn0030812	4662	7149	4575	5656	6152	6219
FBgn0030813	1894	2514	1682	2213	2283	2310
FBgn0030815	29	17	18	34	37	32
FBgn0030814	0	2	91	36	123	3
FBgn0030816	2353	1970	2871	1543	1504	1519
FBgn0030817	6275	9238	7044	7844	7861	8686
FBgn0065032	241	332	260	369	402	306
FBgn0260748	2936	3489	2634	2492	2471	2599
FBgn0002709	7	10	12	7	13	13
FBgn0028581	0	0	0	0	0	0
FBgn0002590	44493	40416	38369	31904	32170	34855
FBgn0082998	17	15	3	7	5	5
FBgn0082999	33	36	29	15	8	23
FBgn0083000	20	17	16	9	10	9
FBgn0083001	21	20	17	14	9	13
FBgn0086671	13	17	17	8	4	3
FBgn0083040	7	4	1	3	4	3
FBgn0083007	10	8	13	4	5	8
FBgn0083041	4	3	2	2	0	2
FBgn0083008	0	0	0	0	1	0
FBgn0083042	2	2	7	2	1	3
FBgn0083009	4	4	5	2	5	3
FBgn0083010	4	0	4	4	1	1
FBgn0083011	4	2	8	2	1	2
FBgn0083012	7	8	3	3	3	2
FBgn0260747	7206	6868	6606	9178	8570	9675
FBgn0016080	78	97	197	153	222	105
FBgn0028974	2188	2987	1933	2710	2792	2809
FBgn0000163	2479	2899	2054	2399	2340	2322
FBgn0264818	0	1	0	3	1	1
FBgn0030823	0	0	20	11	47	0
FBgn0030824	2	7	7	41	38	19
FBgn0052564	22	6	14	6	6	9
FBgn0052563	1	0	1	0	0	0
FBgn0030826	19	11	9	6	9	8
FBgn0265267	141	120	490	37	45	45
FBgn0030828	3773	2937	3201	1208	1235	1259
FBgn0030829	109	298	100	18	25	7
FBgn0030830	8	2	34	2	2	0
FBgn0085356	94	147	240	21	26	12
FBgn0003057	1	0	0	0	0	0
FBgn0030832	0	0	0	0	0	0
FBgn0262111	27	42	31	18	17	22
FBgn0030833	1543	2422	1398	2239	2351	2490
FBgn0262101	1	4	11	3	8	4
FBgn0030834	1754	1888	1597	1555	1621	1826
FBgn0030836	50	54	26	7	7	4
FBgn0030838	2628	3393	2532	3140	3287	3342
FBgn0030837	2368	1992	1390	178	98	176
FBgn0024238	5886	6560	4821	4924	4611	4723
FBgn0004854	32	23	11	22	13	13
FBgn0263502	0	0	4	2	0	0
FBgn0011758	41	31	14	27	16	31
FBgn0027602	2256	2339	1778	2056	2023	2122
FBgn0040877	49	65	69	57	52	51
FBgn0030839	438	490	383	448	508	515
FBgn0030840	2	1	37	9	57	2
FBgn0030841	24	23	14	8	14	14
FBgn0263706	2584	2990	2098	2639	2658	2799
FBgn0265903	2	2	2	2	0	0
FBgn0030844	80	93	66	56	45	40
FBgn0028343	7238	8888	5899	9265	9521	9916
FBgn0264955	41	63	46	64	78	69
FBgn0030847	1316	1286	1030	1002	943	938
FBgn0030846	28	14	106	30	128	22
FBgn0026313	3457	4527	3201	4167	4380	4164
FBgn0030850	4442	5946	4289	5507	5291	5870
FBgn0030851	1226	1364	1095	1128	1164	1228
FBgn0030852	173	286	216	245	322	270
FBgn0030853	4019	4025	3700	3147	3099	3546
FBgn0030854	1908	2519	1776	2197	2231	2289
FBgn0030855	2321	2691	1956	2291	2302	2529
FBgn0026375	6688	8894	5438	7687	8384	8376
FBgn0030858	2625	2931	2073	2763	2875	3140
FBgn0250788	11570	10304	8429	7198	6688	6692
FBgn0030859	1	2	87	1	9	1
FBgn0263258	1561	1553	1354	1297	1193	1305
FBgn0030863	4329	5407	3921	5036	5420	5510
FBgn0026192	3128	4540	3112	3542	3818	3724
FBgn0030864	2960	4474	2864	4230	4547	4707
FBgn0261570	4627	6524	3534	5563	5879	6184
FBgn0024184	41	29	45	38	31	27
FBgn0026058	4	2	4	2	4	3
FBgn0030868	1	0	1	0	2	1
FBgn0030869	4446	6190	4165	4854	5119	5307
FBgn0265902	10	32	24	40	37	32
FBgn0030870	2756	3785	2395	3285	3347	3485
FBgn0000617	864	998	791	857	870	905
FBgn0030871	1249	1283	1030	1242	1231	1432
FBgn0030872	1771	2029	1588	1528	1510	1814
FBgn0030873	2839	3631	2660	2984	3010	3337
FBgn0030874	541	711	554	619	655	705
FBgn0052554	97	95	97	76	89	103
FBgn0052557	130	131	78	201	186	189
FBgn0030876	437	381	441	520	543	610
FBgn0264713	5	4	7	16	16	16
FBgn0030877	1292	1647	1258	1626	1557	1702
FBgn0030878	2105	2152	1696	1608	1743	1801
FBgn0259168	3364	5306	3409	4468	4675	4691
FBgn0030881	28	36	44	62	61	60
FBgn0030880	0	0	0	0	0	0
FBgn0030882	2	0	0	0	0	0
FBgn0052496	0	0	0	0	0	0
FBgn0052495	2	0	1	0	0	2
FBgn0030883	691	867	725	837	946	962
FBgn0027605	4206	4610	3722	4287	4394	4560
FBgn0030884	433	345	364	211	202	233
FBgn0003380	3107	3666	2554	2694	2746	2805
FBgn0030886	4	7	10	11	6	5
FBgn0030887	486	377	370	275	277	274
FBgn0030889	1	1	1	1	0	0
FBgn0013809	8	11	112	31	152	4
FBgn0030890	3992	5087	3909	4010	4226	4258
FBgn0030891	1325	1801	1159	1459	1407	1484
FBgn0030892	1604	2024	1504	1884	2015	2056
FBgn0021765	10153	9621	7304	10779	10368	11496
FBgn0030893	556	592	455	565	526	565
FBgn0030894	2006	2758	1870	2597	2722	3000
FBgn0022724	761	1159	803	1108	1157	1127
FBgn0030895	443	325	195	162	130	198
FBgn0004028	10679	12838	12578	7973	6758	7455
FBgn0267165	7	9	6	2	5	4
FBgn0267166	3	1	1	1	2	0
FBgn0262263	0	0	0	0	0	0
FBgn0052553	47	48	56	55	54	45
FBgn0262433	0	0	0	0	0	0
FBgn0262607	0	0	5	0	3	0
FBgn0017418	3603	4601	3323	4136	4347	4446
FBgn0262874	2	0	2	2	1	0
FBgn0030897	853	993	725	759	730	719
FBgn0083228	1066	1270	762	861	772	856
FBgn0030898	1	1	20	6	21	1
FBgn0030899	89	62	64	24	25	44
FBgn0030900	14	24	7	10	23	13
FBgn0053639	144	170	137	129	120	90
FBgn0267182	0	0	11	1	13	0
FBgn0030904	3	7	5	26	14	7
FBgn0267167	0	0	0	0	0	0
FBgn0267173	0	0	1	0	4	0
FBgn0030905	0	0	9	9	25	0
FBgn0053542	13	25	29	70	86	25
FBgn0030911	0	0	0	1	0	0
FBgn0004956	48	64	49	51	64	32
FBgn0267168	3	0	1	4	2	1
FBgn0267169	0	1	1	3	3	1
FBgn0030912	168	167	169	129	182	134
FBgn0030913	333	319	297	303	288	270
FBgn0030914	63	39	50	50	48	42
FBgn0265784	3196	3996	3157	3422	3433	3561
FBgn0263769	0	0	0	0	0	0
FBgn0004957	704	1078	737	994	998	1145
FBgn0030915	724	997	653	863	877	976
FBgn0008635	6443	6270	5081	5567	5319	5769
FBgn0022355	69455	65202	28609	24828	21494	28544
FBgn0052549	6313	5895	5088	9045	8987	9809
FBgn0085357	3	4	9	10	14	8
FBgn0030918	2	1	14	6	12	0
FBgn0259223	18	9	7	20	12	22
FBgn0052548	3	4	219	81	303	2
FBgn0030921	128	155	105	109	86	92
FBgn0052551	55	43	31	50	43	39
FBgn0264393	103	80	45	64	58	46
FBgn0052547	141	147	115	130	101	124
FBgn0264395	2	3	3	2	5	3
FBgn0264394	0	0	3	0	0	0
FBgn0030925	399	299	359	389	385	395
FBgn0267278	179	162	168	191	179	167
FBgn0030926	869	554	638	746	632	676
FBgn0030927	79	67	68	52	58	57
FBgn0030928	192	214	306	246	219	235
FBgn0030929	726	364	615	2994	3166	2382
FBgn0267187	1	0	0	2	2	1
FBgn0030930	2287	3006	2258	2488	2717	2696
FBgn0030931	50	97	68	82	76	92
FBgn0010194	596	831	515	774	759	853
FBgn0030932	8399	11631	9035	9544	9216	10206
FBgn0030933	7	7	92	24	127	7
FBgn0027087	5231	5645	4429	4949	4962	5328
FBgn0265598	777	1104	736	806	782	879
FBgn0030937	0	0	2	0	6	2
FBgn0030938	628	982	677	910	883	982
FBgn0052546	0	0	0	0	0	0
FBgn0263503	3	4	4	2	1	4
FBgn0262981	0	0	3	1	2	0
FBgn0265916	0	3	0	0	1	1
FBgn0030941	1461	1314	1156	1092	1130	1069
FBgn0027335	5258	6657	4611	6561	6709	7044
FBgn0030943	1288	1667	1180	1493	1488	1704
FBgn0030944	1864	2132	1558	1919	1968	2175
FBgn0030945	936	1236	813	1231	1297	1367
FBgn0030946	2223	2382	1868	2012	2128	2183
FBgn0001079	1057	1403	934	1231	1248	1352
FBgn0030947	5	1	1	0	0	1
FBgn0267070	0	1	0	0	0	0
FBgn0267274	0	0	0	0	0	3
FBgn0265918	9	3	14	1	0	1
FBgn0004959	152	103	106	40	26	39
FBgn0010383	1351	922	821	853	725	828
FBgn0259231	39	51	45	39	49	51
FBgn0030949	42	51	26	36	40	36
FBgn0259198	0	0	12	4	17	0
FBgn0267068	1	0	0	0	0	1
FBgn0267069	0	0	0	0	1	0
FBgn0030954	53	52	56	49	45	49
FBgn0030955	2635	2320	2397	1264	1323	1254
FBgn0030956	751	884	641	844	839	801
FBgn0030958	48	37	40	47	44	59
FBgn0030959	950	1130	880	1231	1153	1213
FBgn0004462	3189	3311	2744	3769	3710	3794
FBgn0030960	1799	2041	1854	2110	2109	2198
FBgn0001090	2164	2125	1790	1207	935	1035
FBgn0266115	4	0	0	1	2	2
FBgn0030961	163	177	144	171	126	156
FBgn0259927	1340	1370	1028	1265	1277	1211
FBgn0030963	1014	1319	850	1349	1347	1489
FBgn0030964	1275	1546	1264	1185	1280	1417
FBgn0085451	2810	2875	2400	2677	2571	2696
FBgn0030966	1287	1617	1291	1489	1635	1675
FBgn0030968	2280	2256	1623	2055	1810	2246
FBgn0030969	1589	2044	1397	1936	2031	2117
FBgn0052544	214	237	206	165	170	200
FBgn0030970	1254	2049	1239	1800	1870	1945
FBgn0085430	4232	5830	3478	5001	5133	5393
FBgn0030973	3695	4387	3145	4307	4443	4599
FBgn0030974	2470	2760	2219	2665	2593	2847
FBgn0030976	3313	3726	3301	2516	2155	2457
FBgn0265919	17	23	17	22	19	20
FBgn0264090	808	1143	773	802	781	807
FBgn0085358	2056	993	1210	92	78	155
FBgn0030979	0	0	32	6	36	1
FBgn0085359	4119	4192	2774	1804	1485	1919
FBgn0030980	4	3	4	7	5	2
FBgn0030981	34	29	117	9	9	6
FBgn0030982	0	0	6	2	10	0
FBgn0267059	0	0	0	0	0	0
FBgn0030983	2	1	6	1	11	1
FBgn0030984	156	181	111	99	99	127
FBgn0267275	1	0	3	0	0	1
FBgn0030985	785	601	644	451	434	492
FBgn0261461	2901	3452	2312	3697	3739	3883
FBgn0263571	0	0	0	0	0	0
FBgn0047095	43	42	30	23	17	14
FBgn0030990	2738	3133	2404	2928	2958	3115
FBgn0030991	3136	3956	2831	3189	3440	3660
FBgn0030992	23	26	27	14	18	15
FBgn0030993	543	501	523	544	504	591
FBgn0030994	20	19	16	39	25	23
FBgn0030995	189	278	166	209	242	238
FBgn0030996	2213	2757	2026	2402	2588	2728
FBgn0030997	630	725	568	533	560	545
FBgn0027603	8252	8158	5540	8724	8439	8716
FBgn0030998	391	327	300	243	188	261
FBgn0030999	65036	68378	50057	62952	50841	65027
FBgn0031000	18	14	12	15	24	25
FBgn0031001	23	34	45	19	8	29
FBgn0031002	1050	933	667	703	642	735
FBgn0031003	1248	1507	1052	1336	1229	1474
FBgn0031004	839	836	627	626	480	571
FBgn0031005	78	65	52	62	63	63
FBgn0031006	4600	5656	3748	4936	4865	5461
FBgn0040068	1821	2154	1551	1624	1574	1738
FBgn0031008	2511	2465	2157	2039	1965	2201
FBgn0052537	615	811	580	674	640	780
FBgn0052536	164	172	149	191	185	207
FBgn0031010	1047	976	803	616	551	627
FBgn0031011	2662	2997	2048	2294	2252	2212
FBgn0031012	1003	918	731	603	483	627
FBgn0065084	0	0	0	0	0	0
FBgn0259834	2553	3120	2389	2254	2151	2402
FBgn0086778	898	1038	899	863	843	871
FBgn0031016	1613	2014	1348	1532	1621	1709
FBgn0052533	995	999	929	942	938	1016
FBgn0031018	9	22	3	11	10	5
FBgn0044030	841	812	716	649	642	830
FBgn0031020	10615	12857	8987	10745	11012	11688
FBgn0262905	0	1	2	3	3	0
FBgn0020261	3904	4753	2909	4759	4761	4879
FBgn0031021	3307	3353	2799	2515	2407	2746
FBgn0031022	506	607	466	603	663	679
FBgn0040890	908	1155	905	872	987	1094
FBgn0265428	6	12	10	8	6	7
FBgn0027621	6728	6288	4611	5496	5369	5668
FBgn0031023	4125	5784	3322	4999	5230	5359
FBgn0027291	11275	13293	10142	9874	9471	10286
FBgn0261573	4412	6303	4248	5854	6115	6457
FBgn0031026	0	0	11	0	12	0
FBgn0052532	24	30	20	26	19	32
FBgn0262181	0	0	0	0	0	0
FBgn0262201	0	0	0	0	0	0
FBgn0262216	0	0	0	0	0	0
FBgn0262338	0	0	0	0	0	0
FBgn0263514	0	0	0	0	0	0
FBgn0262228	0	0	0	0	0	0
FBgn0262341	0	0	0	0	0	0
FBgn0262251	0	0	0	0	0	0
FBgn0026430	8729	9647	7443	9701	10046	10479
FBgn0262314	0	0	0	0	0	0
FBgn0262301	0	0	0	0	0	0
FBgn0000257	1579	1819	1405	1720	1626	1749
FBgn0031030	9629	13334	9007	10866	11356	11367
FBgn0031031	26	14	64	27	31	40
FBgn0031032	11	6	44	11	13	17
FBgn0031033	1	5	28	11	7	15
FBgn0031034	11	30	320	144	171	325
FBgn0261593	63393	58361	51328	48159	46674	52160
FBgn0031036	936	1196	870	964	1028	1091
FBgn0031037	6504	7080	6371	6172	6094	5821
FBgn0031038	0	0	0	0	0	0
FBgn0031039	0	0	0	0	0	0
FBgn0031040	1018	984	801	769	726	834
FBgn0031041	0	0	0	0	0	0
FBgn0027358	0	0	0	0	0	0
FBgn0031042	72	62	75	52	82	71
FBgn0031043	2114	2655	1978	2158	2253	2441
FBgn0031044	1447	2029	1475	1606	1677	1755
FBgn0031045	6	11	33	9	26	13
FBgn0087008	9014	12972	7504	10348	10988	11892
FBgn0031047	3877	4374	3525	3641	3983	4160
FBgn0031048	2806	3049	2367	3059	3168	3449
FBgn0031049	3159	3652	2937	2861	2963	3027
FBgn0031050	1025	1115	1021	1176	1076	1134
FBgn0031051	3802	4773	3483	3815	3940	4236
FBgn0031052	4072	5066	3260	4395	4589	4845
FBgn0031053	179	196	183	128	150	161
FBgn0031054	1392	1694	1284	1453	1538	1710
FBgn0265705	88	95	67	104	91	99
FBgn0004057	2385	2241	1692	1800	1785	1872
FBgn0031055	265	190	156	199	195	209
FBgn0043903	3727	5295	3598	4799	5206	5480
FBgn0031057	11626	13657	10240	11865	12521	12687
FBgn0031058	6	7	10	7	9	5
FBgn0086384	2668	3721	2563	3131	3417	3506
FBgn0031059	670	927	660	820	888	1013
FBgn0010341	6886	8116	6226	6456	6950	6955
FBgn0031060	755	931	652	750	780	892
FBgn0031061	1260	1556	1120	1436	1448	1489
FBgn0031062	2092	2660	1928	2298	2346	2520
FBgn0040089	527	519	430	363	370	356
FBgn0266183	18	20	24	9	9	23
FBgn0031064	762	749	610	569	534	581
FBgn0010380	5584	6441	4785	5446	5570	6014
FBgn0031065	209	233	186	163	175	164
FBgn0031066	9007	10489	8758	7420	7022	8207
FBgn0042132	1250	1462	1069	1228	1147	1257
FBgn0066304	0	0	0	0	0	0
FBgn0066303	0	0	0	0	0	0
FBgn0267057	7	12	11	13	14	12
FBgn0052528	3142	3667	2788	3292	3302	3420
FBgn0031068	952	1175	879	1193	1187	1201
FBgn0031069	6590	5955	6367	5205	5327	5759
FBgn0031070	1047	1388	901	1425	1471	1511
FBgn0259789	3528	5818	3536	4562	4702	5058
FBgn0266179	0	0	0	3	0	1
FBgn0026174	0	0	16	2	19	0
FBgn0026175	1	2	12	5	13	1
FBgn0031074	0	1	2	0	2	1
FBgn0261811	4031	5196	3528	3879	3739	3911
FBgn0031078	6811	6839	4925	6361	6383	6822
FBgn0031077	818	750	638	528	568	589
FBgn0052529	2986	2984	2038	2740	2704	2866
FBgn0086782	2	1	0	2	1	1
FBgn0267042	0	0	0	0	1	0
FBgn0052821	0	0	0	0	0	0
FBgn0267051	0	0	0	0	0	0
FBgn0267043	0	0	0	0	0	1
FBgn0263207	0	0	0	0	0	0
FBgn0267052	0	0	0	0	0	0
